Contributor ID,Ratio,Mean_gap,Max_gap
25848390,0.07851851851851852,12,137
266254,0.01989275211901055,50,1813
145855,0.06884913938575768,14,778
335094,0.08663967611336032,11,215
2067872,0.15304798962386512,6,54
22841,0.24229543039319873,4,129
4967254,0.043280977312390924,23,343
9612106,0.20909886264216973,4,95
19691760,0.06331763474620618,15,575
398996,0.21387832699619772,4,660
29085,0.14814814814814814,6,180
10239913,0.1946353358457105,5,167
10371471,0.026898357533920496,37,447
25820411,0.13448566610455312,7,251
8334148,0.03046594982078853,33,1327
31168167,0.0638547158758055,15,175
3048957,0.02627911606609596,38,423
315483,0.022645290581162325,44,803
454986,0.02492841502442311,40,3010
72887,0.05530253741054001,18,1174
101140,0.040780141843971635,24,2047
4209904,0.09507606084867894,10,371
1083608,0.09731800766283524,10,154
3357335,0.08420528151469855,11,261
3089075,0.042741935483870966,23,323
7972131,0.03134254689042448,32,563
2344191,0.03547511312217195,28,816
8005368,0.05263157894736842,19,327
6730078,0.033050047214353166,30,614
7573298,0.048541709157658576,20,784
4296922,0.0559593023255814,17,595
2684294,0.2293828509011469,4,186
451287,0.02281021897810219,44,760
704413,0.09571129707112971,10,246
480153,0.06954002173125678,14,1695
154721,0.04222020018198362,23,711
3761856,0.02787178976707147,36,299
1519829,0.07083599234205488,14,688
253891,0.028913829180140765,34,422
2512606,0.021464646464646464,46,475
291884,0.024400967245548473,41,1424
6781,0.1329389788293898,7,214
4720513,0.019300592394420026,52,2498
13037406,0.02745664739884393,36,422
17698045,0.043177323665128546,23,409
5627478,0.04568627450980392,21,752
9661331,0.023199824906981834,43,718
16645784,0.10615989515072084,9,311
28331428,0.1291718170580964,7,306
704854,0.026833631484794274,37,366
26343411,0.06568627450980392,15,222
18760506,0.11114994757077945,9,321
861759,0.02679658952496955,37,438
2312902,0.032516493873704054,30,629
472593,0.04,25,1144
197557,0.09992022337455125,10,824
83667,0.057230869001297015,17,383
6458,1.959221848110737,0,285
10803165,0.15052160953800298,6,461
13689756,0.02523977788995457,40,545
6645796,0.5296610169491526,1,55
329633,0.035518609484224445,28,564
6574929,0.040376517215754276,24,200
8453364,0.5963302752293578,1,32
181834,0.08818236352729454,11,819
11061,0.0619865571321882,16,353
5865511,0.03315571343990527,30,422
355698,0.04661826518914788,21,1250
21006650,0.1307934014139827,7,239
1493851,0.02430939226519337,41,1062
26100645,0.08039579468150897,12,178
675573,0.18337617823479005,5,593
4279454,0.05897771952817824,17,974
11276832,0.0408019697502638,24,646
735031,0.030142781597038603,33,898
4708675,0.05822267620020429,17,174
10846722,0.03308465780084333,30,1178
342538,0.030540179423554113,32,594
6212487,0.06501157163896487,15,203
6046894,0.48805593319091084,2,509
212526,0.03341370995521874,30,355
4817873,0.03324184202500762,30,601
1590331,0.10775427995971802,9,233
41690,0.40732568402471314,2,109
3250936,0.14918190567853706,6,115
1276731,0.3592814371257485,2,257
4091992,0.0978013646702047,10,288
600513,0.04381879762912786,22,547
7250,0.09168228340781318,10,590
435516,0.44549499443826474,2,28
6928581,0.20227062094531975,4,2549
1340390,0.034100845234625476,29,424
6323359,0.052797976604489406,19,535
475718,0.026649273201639956,37,560
20685249,0.059850374064837904,16,498
14438949,0.054176674673071794,18,298
8971613,0.32004782781984853,3,257
27594181,0.08346213292117466,12,305
1290842,0.04399574920297556,22,1959
346608,0.04280860702151756,23,230
2106820,0.043644716692189896,23,689
142040,0.41166201117318435,2,356
1255878,0.026400285408490903,38,733
114828,0.017462165308498253,57,2330
3099163,0.04969809568044589,20,1121
5167387,0.06107142857142857,16,328
56593,0.06540385989992852,15,246
1510874,0.13292043830395425,7,1713
281074,0.07089859851607584,14,767
1411,0.1077943615257048,9,370
3872525,0.10383235793845573,9,709
4301051,0.08141592920353982,12,160
262194,0.05688020683711577,17,558
8259432,0.025068464293237835,40,369
1378709,0.031843989138484324,31,1274
159620,0.09228801169590643,10,380
6707265,0.06449553001277139,15,168
13008,0.101804850535815,9,240
194464,0.029650060334425098,33,727
290432,0.2140625,4,107
283160,0.8816901408450705,1,66
9932,0.021453900709219858,47,674
6675779,0.039081582804103565,25,292
211117,0.02175438596491228,46,1410
94775,0.025044722719141325,40,3901
87110,0.03146675689392658,31,1344
73333,0.12152935821574874,8,214
142887,0.02556976097832129,39,566
293836,0.11564625850340136,8,127
3085403,0.06348345089527943,15,725
878293,0.0437564856451055,22,1002
91397,0.10143884892086331,9,248
160900,0.028930519326535453,34,2420
270405,0.027671913835956918,36,299
148026,0.024466423737636647,41,552
36171,0.06370745170193193,15,2653
146242,0.0437715978278756,22,1748
85607,0.02214566929133858,45,715
35067771,0.23727272727272727,4,82
308437,0.5557620817843866,1,48
39723,0.1962025316455696,5,137
107009,0.2292,4,1073
208028,0.4843304843304843,2,114
9366145,0.1094747177221404,9,177
16892062,0.0529604284439155,18,271
434947,0.043225572103160186,23,1609
13557166,0.04226110363391655,23,482
132013,0.02284308557371288,44,3298
1217597,0.06013745704467354,16,385
16166519,0.06976744186046512,14,571
196153,0.07320034692107545,13,362
67055,0.17596932253941203,5,309
23320,0.12319007124798897,8,1553
36415105,0.334525939177102,3,146
1123985,0.04729333593902677,21,2551
7739861,0.026825633383010434,37,415
16824,0.045087196937473414,22,605
607632,0.08643933386201427,11,223
8698327,0.07441860465116279,13,217
18911373,0.11797752808988764,8,277
1902946,0.06225165562913907,16,920
131807,0.03945666235446313,25,206
722802,0.04343955848317607,23,2243
20842734,0.07444794952681388,13,1029
86745,0.3118609406952965,3,75
179750,0.1101808439383791,9,339
159495,0.5029797377830751,1,229
1248138,1.1700118063754428,0,269
74199,0.02732919254658385,36,718
164796,0.10053597531265226,9,756
437689,0.08738548273431994,11,210
2001771,0.49878934624697335,2,46
2014336,0.03905447070914697,25,374
15707762,0.04008016032064128,25,451
14409488,0.05185909980430528,19,2123
15885463,0.6923076923076923,1,52
1368779,0.055222763010108575,18,195
26030469,0.3231357552581262,3,62
9086,0.04490377761938703,22,576
28040267,0.12368275097060455,8,123
19244234,0.09449354180829368,10,703
30011325,0.1017897091722595,9,447
6463425,0.22777777777777777,4,149
1000453,0.02666666666666667,37,1759
439456,0.04738706820194863,21,1815
3011647,0.02959602505940808,34,695
990214,0.07500465289410013,13,988
12013,0.06946107784431138,14,393
2645128,0.13596491228070176,7,455
453528,0.03722887665911298,27,1637
92123,0.035573798529160254,28,1187
60895,0.05581999134573778,18,505
55983,0.05817610062893082,17,536
3587100,0.14709236031927023,6,44
1798972,0.02932986820122517,34,1402
209830,0.029517453798767967,34,1196
318484,0.02738053714684339,36,1007
1292089,0.17869415807560138,5,94
921080,0.1382636655948553,7,188
3486516,0.23175089331291476,4,249
59002,0.17643362136684995,5,284
9867,0.032972522897585343,30,1026
3080968,0.6971830985915493,1,158
1182988,0.061334641805691856,16,444
8170960,0.06991629739044805,14,384
219819,0.09241216415707115,10,226
4436277,1.238521836506159,0,69
1277430,0.029688087185268695,33,3094
1525430,0.1472231350640815,6,917
101522,0.14408602150537633,6,430
144261,0.03854059609455293,26,2841
14772,0.04533189422558014,22,605
3449787,0.22125813449023862,4,53
4779547,0.042907622412922765,23,1693
1096706,0.0970414201183432,10,382
2957941,0.3467391304347826,2,375
3738871,0.05885078776645042,17,1095
277369,0.12518899304505593,8,966
5119202,0.1364250337685727,7,130
8346020,0.08253094910591471,12,520
870223,0.0688912809472551,14,358
3987679,0.14452365521710953,6,133
3029314,0.1223529411764706,8,118
184223,0.028738599208397865,35,2412
9792054,0.026899480887210947,37,2532
485897,0.050620096178182736,19,1700
3647652,0.1861833364964889,5,447
142435,0.4586490407867161,2,919
263324,0.11832460732984293,8,226
141948,0.08204518430439953,12,1734
1301909,0.04285714285714286,23,1709
254243,0.40055762081784385,2,203
7042340,0.032969531605275125,30,1173
5485186,0.10341880341880341,9,289
48296,0.14030501089324618,7,144
36365,0.05575935436537051,18,568
1227922,0.051829268292682924,19,872
82889,0.07087529047250193,14,2322
7487699,0.1289078359723914,7,1806
488996,0.0299512421639192,33,1427
2497317,0.47263948497854075,2,133
2899122,0.10447239692522711,9,1031
93426,0.13357972544878563,7,445
2669190,0.06837606837606838,14,427
7174972,0.24939467312348668,4,60
6753542,0.05692803437164339,17,1217
105537,0.07425068119891008,13,1190
894320,0.18768481475039137,5,474
3115846,0.055074910318632625,18,419
301724,0.16220238095238096,6,767
5200020,0.2019650655021834,4,322
98,0.12945945945945947,7,230
125436,0.06788837984173261,14,605
834113,0.11926812740004518,8,812
1521335,0.040357142857142855,24,250
179715,0.16925978312116927,5,647
5612686,0.23868312757201646,4,272
1436622,0.024852969076076648,40,1019
200029,0.0310407790626902,32,1744
496183,0.024322830292979547,41,646
1267919,0.03982930298719772,25,350
12926024,0.21158690176322417,4,486
39099,0.0244457077885162,41,1224
188,0.12364894076956334,8,1059
114927,0.24963072378138848,4,740
8072,0.06701414743112435,14,692
7710634,0.11817916545083162,8,846
7001115,0.12462686567164179,8,375
10792311,0.057096247960848286,17,1336
7706133,0.19282296650717703,5,596
1369916,0.12300816167897397,8,767
2299668,0.3452705332814325,2,528
410653,0.02937618800760325,34,756
8702635,0.10291595197255575,9,434
57817,0.11102747459540835,9,1725
119737,0.04210898796886058,23,462
7131173,0.31452380952380954,3,100
8606792,0.04028545119705341,24,556
3035650,0.03671363365747172,27,266
6264975,0.028623629719853837,35,598
425699,0.04336784528228169,23,1131
58267,0.09138576779026217,11,221
58781,0.04575306479859895,21,630
125119,0.05128205128205128,19,536
1313011,0.06128221244500314,16,2474
1089298,0.06802156781418499,14,988
2198470,0.6165254237288136,1,96
263965,0.40334302325581395,2,68
1892314,0.7443105756358769,1,219
932930,0.5095168374816984,1,118
8462317,0.034590215020255534,29,1368
700244,0.2189655172413793,4,381
7243169,0.022499488647985275,44,619
1586263,0.08427504309519249,11,887
16087898,0.04446332483715661,22,933
13159908,0.060126582278481014,16,541
4302594,0.13421375921375922,7,206
19372301,0.07263389581804842,13,452
4156945,0.024581479126933672,41,483
2120864,0.46943765281173594,2,195
4580396,0.1553030303030303,6,523
4622434,0.14695340501792115,6,257
17955641,0.13432835820895522,7,405
20962961,0.04691447130999639,21,257
29495465,0.10438972162740899,9,281
3750023,0.0540436949022614,18,1579
320236,0.017920540997464075,56,565
7872,0.12768115942028985,7,275
3278,0.24339622641509434,4,66
6817,0.06904133685136324,14,460
226,0.07628294036061026,13,209
31520,0.016492488569562376,61,2375
22449,0.06696296296296296,15,1204
48054,0.02049852410626435,49,1298
74131,0.03300015865460892,30,1220
140548,0.1483166515013649,6,156
164876,0.039163090128755365,25,850
28190,0.053304186985034474,18,1344
688282,0.2992,3,27
449918,0.046008119079837616,21,1622
216769,0.06503484009290691,15,771
2904150,0.24329159212880144,4,70
271631,0.06792633341305908,14,1033
50261,0.025586027271334456,39,687
5125019,0.10776452180715822,9,291
4296937,0.17800289435600578,5,164
32233,0.045709908069458634,22,710
142208,0.05812133072407045,17,2798
5623775,0.06417657045840408,15,930
3954901,0.21020408163265306,4,59
115938,0.05227858985382631,19,361
738959,0.07652533609100311,13,2080
2443410,0.041993281075028,23,326
5705213,0.03608104357479878,27,1020
4280508,0.03767187794311547,26,695
15162638,0.335423197492163,3,128
1715251,0.16457399103139014,6,343
4812975,0.06920415224913495,14,317
403286,0.6666666666666666,1,65
254226,0.028503562945368172,35,599
21479757,0.05736137667304015,17,143
2927383,0.09807943315308595,10,365
372114,0.04901054189014241,20,437
31831,0.03474270730907899,28,1650
17007217,0.28792569659442724,3,351
6209803,0.4218299711815562,2,347
28564,0.045641259698767686,21,258
24880950,0.05079764903442485,19,120
13501746,0.04621692135669027,21,907
206667,0.01733310451347177,58,525
40820929,0.391644908616188,2,23
169380,0.1758601856908793,5,1102
144968,0.07539543057996485,13,976
307408,0.17490118577075098,5,137
164072,0.9964539007092199,1,24
210096,0.07542579075425791,13,366
4383153,0.022079486150140507,45,1610
10938973,0.3736506378802748,2,521
985645,0.037368692956776306,26,427
26252035,0.14893617021276595,6,252
30585864,0.06387921022067364,15,85
730134,0.0512,19,543
11184537,0.10059612518628912,9,290
835170,0.0297929967111627,33,777
20178,0.6670247046186896,1,105
94195,0.11891891891891893,8,335
364144,0.04747991234477721,21,962
30470,0.025665627248740705,39,796
63672,0.038221528861154444,26,3075
1128843,0.4085510688836104,2,204
1875163,0.044686527345486886,22,1735
5145276,0.03811805706817687,26,538
2219481,0.06952449567723343,14,1212
7417578,0.10956728860658992,9,566
9901790,0.16775795890720252,5,220
2731577,0.10340264650283554,9,238
9182658,0.22485586162716206,4,89
55225,0.02559118885649498,39,1024
15181583,0.11320247378327507,8,194
16849003,0.04318689501116903,23,904
18087347,0.05453412277968214,18,1489
491689,0.23253796095444684,4,155
6150386,0.3644833427442123,2,910
17456,0.022707870923681064,44,3120
2630,0.05028305028305028,20,2103
6103,0.18986175115207374,5,184
1568174,0.05805077223504349,17,1810
93616,0.05135658914728682,19,881
280857,0.07435799156765044,13,422
7703861,0.1595900439238653,6,68
6166256,0.037675606641123884,26,399
1650306,0.17455138662316477,5,95
1290788,0.02519270539575108,39,1092
13266874,0.06488095238095239,15,426
12716582,0.039435716575825584,25,230
1494661,0.030013381762569298,33,381
113303,0.13992537313432835,7,164
5511,0.21809744779582366,4,328
9385,0.061891617027458955,16,1170
1222043,0.03600248292985723,28,1366
6419994,0.33633633633633636,2,88
31541467,0.06333739342265529,15,202
3096737,0.021763815291445873,46,2377
41723,0.28155970755483345,3,195
9718,0.2032838154808444,4,89
579140,0.1840992387933465,5,206
8945644,0.0379203434295254,26,220
10841544,0.03411172161172161,29,574
7830412,0.07574960547080484,13,306
12291342,2.2104335565738458,0,218
2327880,0.029900332225913623,33,300
3610,0.01919626838894869,52,863
274473,0.07605633802816901,13,1239
15787744,0.05659121171770972,17,259
26318121,0.09142212189616253,11,1642
1629712,0.02318840579710145,43,4308
15596619,0.326063639613872,3,140
14639338,0.11501079913606911,8,675
26925772,0.08956276445698166,11,832
310131,0.056644453155625246,17,755
106995,0.06849757673667205,14,352
8132000,0.43234323432343236,2,73
1933611,0.09815377424631923,10,1141
735937,0.022983222247759137,43,854
1750837,0.2452546513813193,4,616
19077245,0.043662568885120816,23,438
2533541,0.03462940461725395,29,4266
415293,0.023171768707482995,43,3218
753832,0.018016472203157174,56,784
7372511,0.03631123919308357,27,2580
164429,0.08888888888888889,11,254
317363,0.051804038397881495,19,949
102967,0.051551312649164675,19,1193
1545602,0.3914501257334451,2,158
9333421,0.05617585484996511,17,425
9120,0.0527756059421423,19,939
94933,0.09020618556701031,11,198
5419135,0.03467406380027739,29,692
4558,0.06751954513148543,14,467
742404,0.12797202797202797,7,495
1878463,0.07123287671232877,14,238
7377492,0.03242727706247019,31,950
1189662,0.026601186822181298,37,1047
1440959,0.02022802500919456,49,1033
65454,0.2062841530054645,4,310
97097,0.14638027048528243,6,180
715696,0.05533798739996595,18,428
14909828,0.036395147313691506,27,1461
335672,0.08528784648187633,11,855
492858,0.033273915626856804,30,1819
861016,0.05973552211582307,16,598
110333,0.12033747779751332,8,762
677153,0.024995568161673462,40,457
19921271,0.0958435207823961,10,84
185034,0.07851031706089583,12,144
13394571,0.4062126642771804,2,358
40943757,0.5666666666666667,1,22
481336,0.10027855153203342,10,300
1749684,0.4318429661941112,2,136
5216419,0.06864516129032258,14,154
2527589,0.14560062708210855,6,410
20549441,0.061015561015561014,16,488
624819,0.06327900287631831,15,1122
3834462,0.04620187304890739,21,1087
2068487,0.05454545454545454,18,198
5798,0.060737179487179487,16,340
7217917,0.027287319422150885,37,810
4440889,0.03343527013251784,30,351
485429,0.3503065395095368,2,4939
17171546,0.07215104517869184,13,128
567924,0.03733476241514827,26,772
3491839,0.045454545454545456,22,664
23019,0.032816773017319965,30,554
16852829,0.10980592441266598,9,108
35888,0.055712555510698425,18,301
119319,0.13766519823788545,7,101
2322585,0.05523866706694686,18,1383
7516815,0.05307145842039281,18,212
29036493,0.11686746987951807,8,312
2146750,0.030232558139534883,33,1819
557233,0.043843951324266286,22,425
31850773,0.09948032665181886,10,142
613181,0.029371584699453553,34,452
241538,0.1884498480243161,5,111
301308,0.12907307813982916,7,1007
319310,0.03833075734157651,26,782
1160395,0.054258467609339035,18,206
145867,0.5120567375886524,1,269
1329099,0.07947019867549669,12,280
176710,0.040522287257991896,24,1063
17561152,0.06554923675546244,15,445
126881,0.0314924691921497,31,447
104523,0.2947836635665184,3,139
11386456,0.34370771312584575,2,366
46555,0.29270198468510705,3,218
6849511,0.062269472770666086,16,1308
17794675,0.14485010388839417,6,569
1535071,0.022119978764820386,45,2213
1115773,0.05407047387606318,18,531
938515,0.03779556879538261,26,307
9230619,0.08362445414847161,11,686
40236449,0.2079002079002079,4,85
8009109,0.053623513574153014,18,2036
824270,0.024780355936021625,40,1902
6404,0.027078891257995737,37,1477
235249,0.050103662750518314,20,1606
8625,0.036757775683317624,27,892
512560,0.03496134926212228,28,1196
10968513,0.5202492211838006,1,154
201578,0.05803848541278709,17,639
251289,0.041189931350114416,24,1430
410898,0.0361025641025641,27,1680
24247980,0.05228450306170514,19,392
6056090,0.10509209100758396,9,469
142694,0.05310173697270471,19,555
3287151,0.02889372649910944,34,1625
5132209,0.0463258785942492,21,466
34706848,0.5383275261324042,1,127
6661051,0.08725509997980206,11,310
11185701,0.06196924489327519,16,378
97232,0.08635634028892455,11,524
1125420,0.03812213201553124,26,1322
10106,0.02664774519079155,37,1312
486612,0.01797219396405561,56,973
1357080,0.03677114340745929,27,1129
6804626,0.040446304044630406,24,382
1386025,0.05287958115183246,18,481
328201,0.25778008298755184,3,336
21047,0.06503519946362722,15,580
6999039,0.262015503875969,3,125
224548,0.041350531107739,24,1693
547500,0.0784074751167987,12,2122
512346,0.041023558082859464,24,810
3936334,0.1095441954167716,9,1126
1806135,0.07146087743102668,14,127
13848992,0.2914285714285714,3,249
18114064,0.03442513368983957,29,390
3636441,0.03721745908028059,27,406
3379221,0.06258610509742177,16,1271
22312364,0.1592284417549168,6,86
24271879,0.39551042223409943,2,375
15304212,0.20448807854137446,4,133
209691,0.09083728278041074,11,144
304994,0.23756906077348067,4,1203
168790,0.042609582059123345,23,2179
463669,0.09227102485529452,10,523
3940708,0.02745945945945946,36,323
3046455,0.11536248561565017,8,514
1869658,0.09121459433509362,10,357
473822,0.04077802422794745,24,580
89675,0.09464508094645081,10,318
3116621,0.18202459791863765,5,571
7838580,0.9306569343065694,1,166
181614,0.19393382352941177,5,75
14855220,0.035046728971962614,28,513
7183365,0.04428772919605078,22,673
15428987,0.040903890160183067,24,293
34765295,0.1488095238095238,6,116
4757530,0.045653414494959105,21,2471
23824585,0.11306209850107066,8,154
1057393,0.03259312320916905,30,1208
1149767,0.025822876886706675,39,1338
244607,0.047530864197530866,21,1005
1477722,0.09234828496042216,10,237
10345689,0.3164676304211188,3,466
7469377,0.0464833292771964,21,805
1777127,0.021193855726229827,47,1659
15550385,0.08592981305346015,11,367
5563803,0.03240360951599672,31,686
56563,0.30184331797235026,3,54
305208,0.04316785654989208,23,388
434818,0.06748675892704596,14,2845
31851,0.2633802816901408,3,108
1621917,0.0630965005302227,15,588
1083508,0.5,2,34
1407137,0.4940944881889764,2,158
1378216,0.030478309232480533,33,1987
31073,0.04600694444444445,21,746
2674330,0.08117398202009518,12,898
4847711,0.04671717171717172,21,1358
9709,0.03713863684321587,27,946
13720831,0.04493464052287582,22,591
3068590,0.02130249543517955,47,986
28427534,0.09049773755656108,11,118
19912518,0.12542144302090358,7,796
13494966,0.1781177080632616,5,325
94282,0.13295454545454546,7,97
934052,0.04940711462450593,20,976
273788,0.0760931289040318,13,869
10288349,0.028724894908921064,35,661
1971344,0.13868397757450576,7,127
7323,0.12546071060002947,7,703
10400497,0.07684563758389262,13,338
21902,0.027236683330460264,36,1279
88250,0.13192346424974824,7,519
202193,0.06947282386595832,14,1175
236591,0.025976352561805804,38,1530
161456,0.0757306636525109,13,370
2803535,0.02333484367920254,43,2103
1524968,0.07268170426065163,13,230
3753540,0.11928251121076233,8,113
2102073,0.06984940724126883,14,404
5318505,0.07461692205196535,13,697
4430968,0.05449712007089056,18,1429
102066,0.3438578329882678,2,628
7426213,0.17340286831812254,5,415
6996885,1.0573770491803278,0,345
11606190,0.2751322751322751,3,64
149908,0.041968162083936326,23,453
2179786,0.08269720101781171,12,224
14839121,0.09824394874228762,10,941
9036255,0.03882877148313176,25,575
16528233,0.04204680682268941,24,626
214232,0.021148555708390648,47,1120
11505133,0.13800738007380073,7,199
14846068,0.07571660356949703,13,594
1719098,0.06331838565022421,15,389
29210,0.1311640389131164,7,832
10149039,0.21300813008130082,4,49
138144,0.028203062046736505,35,454
37551,0.021061093247588425,47,3679
57690,0.18324250681198911,5,2589
166386,0.02112330112985099,47,3456
166477,0.020258157045536036,49,1405
10116,0.1171259842519685,8,114
72454,0.5036407766990292,1,148
201597,0.10075839653304441,9,1434
408908,0.2741444866920152,3,544
8773,0.2829906542056075,3,370
101637,0.1761755485893417,5,195
397290,0.14774153074027604,6,2297
312678,0.046474358974358976,21,223
158371,0.05821596244131456,17,421
552079,1.1715481171548117,0,71
210997,0.5020804438280166,1,120
1195373,0.9964912280701754,1,63
1839479,0.10845588235294118,9,251
22743,0.2614942528735632,3,90
723158,0.020690864457303174,48,674
547762,0.10515463917525773,9,176
3378640,0.2979830839297333,3,760
692238,0.0340623185600929,29,2307
2968397,0.03080964891330308,32,916
6252166,0.31448763250883394,3,174
247845,0.10256410256410256,9,238
1645842,0.05025505384470055,19,655
6424546,0.0903010033444816,11,366
6507078,0.6335078534031413,1,35
2208207,0.028145297089247054,35,464
9387970,0.05985205110961668,16,1109
16019980,0.047602856171370285,21,1018
11902450,0.04193389245189936,23,363
4863204,0.061777600637704266,16,575
19008077,0.08478931140801645,11,149
2428506,0.12716231137283768,7,239
21678789,0.048344118766653975,20,444
22783192,0.543002915451895,1,555
28030679,0.07378524295140972,13,269
22802661,0.11649016641452345,8,217
11291818,0.03543307086614173,28,1296
32156510,0.09864253393665158,10,503
4064894,0.1700693374422188,5,303
18974729,0.05555555555555555,18,198
7034620,0.027002700270027002,37,681
36320931,0.2176360225140713,4,83
13575,0.3657957244655582,2,154
308199,0.0970708446866485,10,249
36005,0.18646694214876033,5,167
332612,0.02217741935483871,45,1622
2460180,0.028042521994134897,35,1808
417929,0.037897928246589184,26,1958
1840527,0.453125,2,58
1583318,0.2466189339697693,4,280
2559153,0.039959704499664205,25,1702
4831283,0.03734439834024896,26,463
8965090,0.08039867109634552,12,409
11097,0.1790572014160611,5,249
488581,0.037064492216456635,27,643
16376187,0.1260229132569558,7,88
10885428,0.05404767524191645,18,950
8567476,0.035580524344569285,28,251
2451038,0.06970362239297476,14,1398
1144776,0.020508775389469533,49,659
3588462,0.0476516187870497,21,622
327592,0.041474654377880185,24,557
86816,0.023259733692904096,43,2266
42638958,1.2017543859649122,0,26
1915689,0.04885002851168979,20,1377
30200,0.14385741565881605,6,632
176932,0.15486194477791115,6,95
106579,0.33746130030959753,2,365
239201,0.0637920850561134,15,409
1443042,0.020315169925954054,49,901
288643,0.1729957805907173,5,212
1151692,0.021750478510527232,46,1057
276745,0.0681551116333725,14,281
137390,1.4570895522388059,0,77
1130897,0.2841843564735131,3,224
536069,0.05311542390194075,19,782
9259937,0.10005991611743559,10,269
1898454,0.06273661438615467,16,1218
18144528,0.08442367601246106,11,430
873244,0.031508039982616254,31,657
5363058,0.03423120089786756,29,325
13825260,0.22569089048106447,4,96
19014806,0.04186795491143317,24,183
14462949,0.04451510333863275,22,309
35498457,0.16666666666666666,6,99
8874354,0.03407951887738055,29,2708
7529026,0.03236098450319052,31,1929
3072955,0.03529704200845141,28,682
727244,0.021734873702760917,46,2862
426156,0.022695772695772696,44,947
15818351,0.04132231404958678,24,605
6596197,0.05286343612334802,19,454
7218119,0.13287421511039094,7,836
20419951,0.09117755629383537,11,222
80913,0.017273869346733667,58,1003
320771,0.60625,1,130
727505,0.08903158625477264,11,1018
17447580,0.20296465222348917,4,110
33373980,0.5216049382716049,1,21
10755432,0.09415807560137457,10,344
210259,0.11540188594521779,8,941
209209,0.034009873834339004,29,2772
4801539,0.08793774319066149,11,1160
8127791,0.1934260429835651,5,83
16485687,0.3388704318936877,2,153
15766455,0.10080533185226326,9,379
19074199,0.08861538461538461,11,316
20441247,0.5187239944521498,1,39
57173,0.15413533834586465,6,381
415088,0.4641638225255973,2,24
274615,0.27883817427385893,3,199
146700,0.03780528604884577,26,1425
1201040,0.3161112809538367,3,996
3134537,0.023298589822194973,43,1190
29363,0.30669966413293265,3,265
11049176,0.05272938443670151,19,1536
16768480,0.16897305171158047,5,331
34372233,0.1357733175914994,7,154
48742,0.09596662030598054,10,1212
44253,0.16353887399463807,6,171
13833,0.44167550371155884,2,725
318264,0.07039586919104991,14,2639
184529,0.24044585987261147,4,50
83784,0.043523137794598314,23,2219
42062,0.05373032169746749,18,2182
6511,0.12977382276603633,7,494
208500,0.02282627635476564,44,1118
72286,0.14869888475836432,6,99
513171,1.1508011310084825,0,350
1211257,0.093224836370069,10,744
2038644,0.07157021813592933,14,125
7997523,0.3933333333333333,2,512
146032,0.0359875904860393,27,2114
7429415,0.07481041196966591,13,1329
862749,0.10818438381937912,9,72
2546474,0.14328743545611017,7,78
2251,0.07047872340425532,14,439
6513761,0.04431818181818182,22,2083
128897,0.1269809825673534,7,580
143648,0.019075809899687553,52,1295
15568953,0.1961218836565097,5,234
7666156,0.07269688740338416,13,224
17646692,0.07131702238417491,14,1169
2078755,0.044896392939370686,22,306
990344,0.0394351644566902,25,301
4050153,0.03065279091769158,32,814
196471,0.048723293381969776,20,492
23587318,0.2654320987654321,3,117
382113,0.030584380120152924,32,995
1517466,0.06861729673744174,14,554
247097,0.025338575797291395,39,1766
28072462,0.32792207792207795,3,201
27925275,0.055526992287917736,18,714
2016996,0.04413659793814433,22,348
60816,1.415379213483146,0,504
64066,0.03678724708767627,27,2510
46083,0.9426751592356688,1,90
117873,0.09725158562367865,10,1797
73292,0.2966666666666667,3,338
146684,0.49390243902439024,2,81
32750,0.03955270242286188,25,1734
38501,0.10402298850574712,9,1147
741588,0.12143514259429623,8,647
139561,0.0999275887038378,10,389
327150,0.09641873278236915,10,192
2695782,0.0486768398686498,20,311
698909,0.06476729782339409,15,185
922739,0.8546255506607929,1,89
1255637,0.08466548253404381,11,707
500937,0.04662471395881007,21,1086
3986729,0.2568306010928962,3,204
1857053,0.03872679045092838,26,2550
544955,0.07087270705947749,14,478
974788,0.024982966159436747,40,842
1635280,0.3079325421611493,3,1650
6012605,0.24436741767764297,4,57
2118749,0.1893687707641196,5,348
4065101,0.3714821763602251,2,76
2813280,0.10139392782127173,9,1761
1181028,0.30538922155688625,3,468
423122,0.07710843373493977,13,116
7768213,0.09660574412532637,10,267
116219,0.2213855421686747,4,272
5891765,0.05077960387694901,19,722
4328601,0.0672353236327145,14,1232
15164962,0.044929396662387676,22,2199
1478322,0.1250965250965251,8,292
22831189,0.0683982683982684,14,208
72499,0.0587915078933043,17,659
217538,0.20029796391325938,4,232
899386,0.6680584551148225,1,40
2531137,0.08345780433159074,12,1256
693102,0.03770949720670391,26,1476
751903,0.04898403483309144,20,761
1062840,0.0293480875631465,34,546
1339567,0.037332757876564523,26,2646
28478,0.019595035924232528,51,1499
124142,0.08450395083406496,11,847
38027,0.03517432891082999,28,613
7534,0.03286118980169972,30,2642
294325,0.05602094240837696,18,364
632866,0.31478260869565217,3,233
133958,0.1424083769633508,7,498
292538,0.3015075376884422,3,160
1616948,0.0705229793977813,14,314
238308,0.033215408805031446,30,4829
935746,0.23713826366559485,4,49
343456,0.13262690138437874,7,461
4392768,0.06004756242568371,16,267
1629069,0.0968213372305444,10,311
15748968,0.03769896676905892,26,2151
2583855,0.02323733862959285,43,2617
